OBJECTID,REGIONNAME,ZONENAME,WOREDANO_,WOREDANAME,GlobalID,Shape__Area,Shape__Length
522,Oromia,West Wellega,40105,Kiltu Kara,ba395eaf-336b-418b-8dab-97a6a986e9c5,640569557.5,145463.8089
525,Oromia,West Wellega,40104,Lalo Asabi,d4290eef-5608-4197-9454-9e754520e5a7,404895615.8,105766.7365
521,Oromia,West Wellega,40101,Mana Sibu,196693b9-784e-413c-aa16-30662de2ccd8,1860244675,203841.4259
523,Oromia,West Wellega,40102,Nejo,076dedb2-4963-434b-a2c4-012242fc9ace,1119895209,168514.0753
353,Oromia,West Wellega,40115,Nole Kaba,cb48290f-5320-4bc0-89ff-c6f078821627,766629667.1,123241.1025
446,Oromia,West Wellega,40118,Sayo Nole,4ba56e71-44c6-4daf-bbf4-0f77e526246a,537719243.5,110765.9201
349,Oromia,West Wellega,40112,Yubdo,d051bb33-a926-4792-910d-e0cf6a1828e6,394067549.9,84574.92984
576,SNNPR,Alaba,72101,Alaba SP Woreda,8c5b064d-971d-4ba3-bc7f-a8bdefa38eb2,881684309.1,167944.8215
601,SNNPR,Basketo,71801,Basketo SP Woreda,6d4e6807-06ee-4e14-bed1-814fff4b82b9,427341501.1,105015.4851
649,SNNPR,Bench Maji,71108,Bero,ef645542-bf56-4ad5-809b-0c862bda09e1,600844700,132603.568
652,SNNPR,Bench Maji,71103,Debub Bench,48533241-0dd2-4897-a585-b2377d5171b0,734385002.9,116373.1738
650,SNNPR,Bench Maji,71102,Gurafereda,acf22827-0eec-4708-955f-19ba5086ca7e,2529044492,259442.1961
598,SNNPR,Bench Maji,71107,Maji,15e12294-1f20-40ca-9e31-42ca5286e62d,4598990240,351830.1552
654,SNNPR,Bench Maji,71105,Menit Goldiye,a1651f0e-917b-4dc0-99bb-c7cdceeb3c55,1749094697,243006.7548
554,SNNPR,Bench Maji,71106,Menit Shasha,a19a394d-fb36-495c-b612-4d04dbf7e028,2999484195,312780.5376
653,SNNPR,Bench Maji,71110,Semen Bench,1482c38d-a945-4e72-8dd9-b76bf4ca50e2,387934361.7,91699.61177
606,SNNPR,Bench Maji,71104,Shay Bench,4a14b209-3353-40d3-8de0-83065a413d3a,569632453.1,128971.1862
651,SNNPR,Bench Maji,71101,Sheka,b50b67b3-4941-4579-be4b-6d6a6de720d8,469015339.7,101964.7991
596,SNNPR,Bench Maji,71109,Surma,cb7b629e-7c79-4619-9621-159f588e8d8a,4806335842,374952.0162
583,SNNPR,Dawro,71705,Esira,c6d1c357-d40a-4c0f-9277-185a11f9cf6c,1081888182,139636.0972
660,SNNPR,Dawro,71704,Gena Bosa,ac1b9c09-f461-42e5-a675-8f458aa692d3,949975485.2,146305.2413
557,SNNPR,Dawro,71703,Loma Bosa,f2ab8a27-e308-4b9d-92e2-e39c562abce5,1206656477,182583.0288
580,SNNPR,Dawro,71702,Mareka,e8aa73d3-de4e-4dd7-9ed9-b48334c17893,436825015.7,98651.37079
659,SNNPR,Dawro,71701,Tocha,b1ab0e72-a146-4254-a7b1-3afbbedb6cb9,797007068,120065.7464
605,SNNPR,Gamo Gofa,71016,Arba Minch Zuria,b69a38ce-37cb-41d9-825c-e44ba6449108,1649674266,191658.4277
657,SNNPR,Gamo Gofa,71015,Ayida,3531ae7e-974f-42ff-ab20-dd23dafc2d89,212190817.9,67659.2223
684,SNNPR,Gamo Gofa,71013,Bonke,866a0a77-9e6d-4082-839e-04aa31088f60,838957481.5,165151.8183
558,SNNPR,Gamo Gofa,71004,Boreda,307ab858-e99f-4839-b0ea-30022bf7fcc2,450913920.6,94079.25609
599,SNNPR,Gamo Gofa,71007,Chencha,ee4c4dbe-4431-4491-8d76-e7c71635d1e7,377480360.7,92509.02217
602,SNNPR,Gamo Gofa,71009,Daramalo,7f3a839d-188e-4861-91d1-0f20cd4e9701,367797070.1,78950.39915
593,SNNPR,Gamo Gofa,71002,Denibu Gofa,c25f90d8-f688-4a20-bf0b-e74173f9b3a1,882234808.9,161492.5286
600,SNNPR,Gamo Gofa,71008,Dita,f912db2e-ab32-4e66-a4f8-715af4894b05,352688514.3,97111.72987
658,SNNPR,Gamo Gofa,71017,Geze Gofa,50580403-57bb-4bfc-bbbb-58236b0d6777,491934708.8,96541.06256
683,SNNPR,Gamo Gofa,71012,Kemba,d269c6a4-ba68-4f20-b6cd-4f9a70f03bc9,1264534365,186707.7545
591,SNNPR,Gamo Gofa,71003,Kucha,95f6607e-f479-4008-b3ac-5a17f486dc6e,1483240735,157880.7645
590,SNNPR,Gamo Gofa,71001,Melekoza,20aeee7c-bd63-47ac-8393-86be05ce6fa6,1696409315,202122.5478
633,SNNPR,Gamo Gofa,71005,Mirab Abaya,0c936035-7e5b-4ba6-9d8e-ecc044206e5a,821337816,135723.6627
634,SNNPR,Gamo Gofa,71011,Ubadebretsehay,16eded9a-b68d-43c0-b301-ddece3e54230,708482172.8,133903.5425
611,SNNPR,Gamo Gofa,71010,Zala,63425712-1024-422b-bb5e-52377c63940e,739936603.3,123414.6562
603,SNNPR,Gedio,70504,Bule,9df3be20-8dc4-49a2-95d8-b4f634ae1167,251656228.7,83140.54857
639,SNNPR,Gedio,70505,Dila Zuria,5bde0ac3-e2ad-4da0-8f08-0e287238629e,113661119.3,54345.67221
636,SNNPR,Gedio,70503,Kochere,19e998ff-86e1-4d97-a514-d204166c0cd7,207842225.6,66765.96973
637,SNNPR,Gedio,70506,Kochere Gedeb,fe066da1-cdee-4303-ab0a-67c1dc3dc74c,330576329.5,102191.5063
638,SNNPR,Gedio,70501,Wenago,2e2f6003-0442-4628-a14d-05e39d08448e,126404029.8,49942.52366
604,SNNPR,Gedio,70502,Yirgachefe,0967b5aa-37bb-4755-a5cd-319c217224ca,330241472.7,108171.8825
560,SNNPR,Gurage,70102,Abeshege,71917bac-15d9-47e4-aee2-9949f7c3dd62,561892317.2,108983.7723
563,SNNPR,Gurage,70110,Cheha,a9203a32-2c84-4503-903e-8d5c5221172f,593350102.9,134083.5219
670,SNNPR,Gurage,70108,Endiguagn,40d44f3a-48ed-4e43-a4a3-0032c6d22ec7,140608989.6,70032.8212
565,SNNPR,Gurage,70111,Enemorina Eaner,0c0352e5-0cee-49fc-a72f-9c53545c307d,844200069.4,129760.9018
612,SNNPR,Gurage,70103,Ezha,1df2a5bf-bfc6-4855-9e05-8eccb22fb40a,467373936,120503.2766
672,SNNPR,Gurage,70113,Geta,e225446d-de36-4844-8087-70ceaa8eadfd,191771299.1,63835.19422
680,SNNPR,Gurage,70109,Gumer,823c7b7c-ab26-4255-b459-d4ea57fdffc8,204202561.6,67203.17853
645,SNNPR,Gurage,70101,Kebena,522c8354-bf71-4849-a66f-9276be9fb23f,339309069.3,107016.6178
561,SNNPR,Gurage,70104,Kokir Gedbano,1f54bdfc-95db-4ca0-b5aa-2a515e7c960c,614527895.5,115570.3228
630,SNNPR,Gurage,70107,Mareko,7e893d44-40e0-40d2-ad17-60fb98946003,338563884.4,114197.7078
562,SNNPR,Gurage,70106,Meskan,994a6121-7c2a-43eb-bd01-cdb364d34305,555800449.9,159509.1465
646,SNNPR,Gurage,70112,Muhur Na Aklil,d33c6ce0-6cb8-476b-85d8-1ea2c0f645ff,402311815.4,111410.5089
559,SNNPR,Gurage,70105,Sodo,cb4bf368-a73d-4793-8c2a-47f70c4a6cd7,853981427.6,179901.7259
673,SNNPR,Hadiya,70208,Analemmo,6a86e9e3-b997-43a2-a67d-aa72aa3bb1fb,227007493.9,65412.12543
667,SNNPR,Hadiya,70207,Dune,c610168d-ab90-4544-bdec-4e5771128a11,199836398.6,75540.07821
668,SNNPR,Hadiya,70210,Gembora,a2af1711-d8b8-4af8-8347-4b370c489d6d,453605224.6,92848.94434
569,SNNPR,Hadiya,70202,Gibe,b56fb5f6-30aa-40fd-817a-c2e642c178c4,441854691.4,87876.61388
671,SNNPR,Hadiya,70203,Limu,33ec61d4-0921-4196-a0db-eecade196fcf,398706189.9,97590.81319
644,SNNPR,Hadiya,70209,Mierab Badawacho,b9fa5c71-0f1a-4ecd-b3c4-cd024fac6a28,162512710.8,60391.13163
631,SNNPR,Hadiya,70201,Misha,026a1670-e81f-4e11-8eda-3adead5720bd,452324406.4,127312.9686
643,SNNPR,Hadiya,70205,Misrak Badawacho,05dc2135-2468-4061-9d4e-06476104c9b2,303761958.3,85312.18737
632,SNNPR,Hadiya,70204,Shashogo,74a385da-648e-409a-a58e-1586600b20f2,329738872.8,88262.37366
573,SNNPR,Hadiya,70206,Soro,8df3c75a-9724-4afd-a1cc-5ccdfbaad056,771082665.6,136469.5237
577,SNNPR,KAT,70302,Anigacha,9766baea-56e8-4d1b-a36a-7cf3927a4922,164555280.7,58724.29391
677,SNNPR,KAT,70307,Daniboya,a90660f8-5af1-4890-8ecc-3ae330ed0fc6,204200565.3,64420.20747
676,SNNPR,KAT,70306,Doya Gena,0fbc6405-aa5a-45cc-aabf-83b43e637399,116100442.7,58104.09044
666,SNNPR,KAT,70305,Hadero Tubito,80c40832-60e4-4a4b-bdc7-046bc40a782e,186991768.6,63155.5376
551,SNNPR,KAT,70304,Kacha Bira,20d34439-2d55-402f-b0fc-acaade02dc49,230040864.5,66327.1808
678,SNNPR,KAT,70303,Kediada Gambela,1e395b73-5604-4dee-b85d-d3fc286be2be,199192852.6,68936.80957
552,SNNPR,KAT,70301,Tembaro,f281a557-3cc9-4885-89cf-3e81d99e1304,332055584.9,78113.47052
663,SNNPR,Keffa,70910,Bita (Big),453ff98c-8afb-48a4-9fdc-2cc8b609c7ea,1122751188,137747.8684
578,SNNPR,Keffa,70909,Chena,452f0a15-420d-41f8-a1f4-47e80f88ae54,1099058578,199931.8644
556,SNNPR,Keffa,70907,Cheta,c8f67e00-fd71-4f9b-aa2d-9a2ec31c5c8b,676571727.5,111978.533
553,SNNPR,Keffa,70908,Decha,5d6d8bd2-7da8-45a8-a48c-741539ac5624,2969421027,336069.7646
571,SNNPR,Keffa,70902,Gesha (Deka),9a8920bd-3af7-4c89-80a6-12e2d7b50e71,689954109.3,142227.5409
664,SNNPR,Keffa,70903,Getawa,ecd15ff6-c9f2-478a-a4fc-d55e9c9814cd,1011254084,160370.0326
575,SNNPR,Keffa,70904,Gimbo,340a1dce-63ea-4045-9102-72f5539cad28,810251171.5,142480.9161
550,SNNPR,Keffa,70905,Menjiwo,2486f59c-218e-4095-9751-351da319d7ef,1024673374,141105.942
662,SNNPR,Keffa,70901,Sayilem,1cd655de-13d5-4e35-8795-fb76ef463e4a,802577083.8,145999.4386
661,SNNPR,Keffa,70906,Tulo,55dabf58-426d-4a9d-a771-610a7b7891f6,541107228.4,99205.1239
555,SNNPR,Konta,71901,Ela (Konta) SP Woreda,a5bd79a8-fc47-4880-8c0f-13d7d3ec7927,2401405056,279737.2345
681,SNNPR,Segen Peoples', ,Alle,f689ede0-c182-4331-aa83-cdb26c99382e,1065195947,183068.4759
607,SNNPR,Segen Peoples',71301,Amaro,73bfe6f1-700b-46f9-ac33-b88d85aeb30a,1584577116,182714.4947
608,SNNPR,Segen Peoples',71401,Burji,8b52385f-1a41-46cb-bf6e-6a3ce9525f27,1375144035,177641.3782
682,SNNPR,Segen Peoples',71601,Derashe,9e03bdc6-a6b3-41f4-a48e-7b95682fb9b3,726555498.1,179539.1871
609,SNNPR,Segen Peoples',71501,Konso,545b2847-e9da-429e-a2ce-eba778211e58,2168148693,234280.0215
566,SNNPR,Selti,72001,Alicho Woriro,8540896c-f3e1-44a5-ba4e-9e74eb85a20c,242635541.8,79175.62281
679,SNNPR,Selti,72005,Dalocha,9806cefb-e825-4098-8afe-be7519689c18,360960289.9,82735.39842
570,SNNPR,Selti,72003,Lanfero,2dada033-d4b6-42f0-898b-d5cdf037276f,505770851.4,117856.0613
674,SNNPR,Selti,72004,Mierab Azenet Berbere,de490e7e-be25-41b8-baaa-c8ab8272e259,150513803.3,62026.59388
669,SNNPR,Selti,72007,Misrak Azenet Berbere,e07ea43b-16e3-4428-b5e0-5adb8535e2b5,160554172,63205.83989
675,SNNPR,Selti,72006,Sankura,d69b751a-4d47-47c8-bfdc-2add0cec0a70,271967966.2,71936.26758
567,SNNPR,Selti,72002,Selti,bcebd139-07ac-444c-b067-7e32f369ba93,468360637.2,116069.4004
572,SNNPR,Selti,72008,Wilbareg,610234d5-ab70-43a4-98a2-751d3d244e43,485096238.3,99303.14718
665,SNNPR,Sheka,70802,Anderacha,5d414288-915c-49db-be69-9f6e34511de8,1037481471,177470.8839
574,SNNPR,Sheka,70801,Masha,1bf31d82-d2a6-4ed5-908d-ae6ff12ee6fd,834310152.1,133950.1423
549,SNNPR,Sheka,70803,Yeki,42aea9fe-35d6-4334-9ec4-7eb50ebb599b,528061404.6,131393.2887
626,SNNPR,Sidama,70405,Aleta Wendo,62c43545-36d7-4595-827b-584542401341,227664396.1,78818.45096
586,SNNPR,Sidama,70403,Arbe Gonna,034af076-12d4-4bf4-8958-717321957994,289652895.7,96346.88192
594,SNNPR,Sidama,70409,Aroresa,241cc0bc-5118-4300-914b-912e97ebd10b,747470622.2,156922.3961
629,SNNPR,Sidama,70408,Bensa,93b6749c-8d6e-4459-8701-c71d2e6cf482,526567953.4,115898.8732
627,SNNPR,Sidama,70418,Bona Zuria,57815e08-930d-459a-b61e-d32c0cebafdc,249983550.9,112276.5717
640,SNNPR,Sidama,70410,Boricha,5bcf5797-fdc4-469a-8868-472157f20c78,619014901.1,118388.768
628,SNNPR,Sidama,70416,Bursa,ae559341-bfbb-4eb7-9d77-4f66a851f6b5,239782512.8,82415.51612
592,SNNPR,Sidama,70415,Chire,ee0ed1fd-6b7c-4e84-85dd-7a3b7098abfb,403554442.7,148088.21
589,SNNPR,Sidama,70417,Chuko,5c1c05e8-ec08-407f-8fe2-effee4a67308,306425491.2,92352.6137
623,SNNPR,Sidama,70404,Dale,bf6d0eb2-aca8-4a70-8a53-6e283c038a88,269810253.7,110125.9104
595,SNNPR,Sidama,70406,Dara,949823dc-21ba-4931-a2fd-6c363a26e3bb,258646512.7,88915.5022
622,SNNPR,Sidama,70411,Gorche,51fcb1f9-0a6f-4039-9850-276a9e26a124,185184515.6,78341.50362
619,SNNPR,Sidama,70419,Hawasa Town,84391f82-178a-4903-9946-f96c728f2f6d,271693932.8,80902.67251
618,SNNPR,Sidama,70402,Hawassa Zuria,71c003c5-3f7e-44ec-b7a0-fdd5c3dd3bf0,302524008.8,82124.0854
588,SNNPR,Sidama,70407,Hulla,68b763e9-a486-409e-8d7e-e887825bab6a,295730733.8,113888.0006
585,SNNPR,Sidama,70414,Loka-Abaya,d97f7c0d-3aa0-49b6-a0b6-169c23ea9928,962135307,181492.9848
620,SNNPR,Sidama,70412,Malga,252d3752-6ab0-4a3f-b820-efdf2c785d7a,187550592.6,86946.85313
621,SNNPR,Sidama,70401,Shebe Dino,3f71cbc6-79af-4800-8833-c93f46810050,250497214.5,106658.1626
581,SNNPR,Sidama,70420,Wondo-Genet,2e5f8c9c-1d9e-4eb7-af24-aa85755fefd1,227102105.8,77437.27447
624,SNNPR,Sidama,70413,Wonosho,abe1ab04-5f24-4bb6-8180-7ed399d8c560,186828436.7,78412.94603
635,SNNPR,South Omo,70705,Bena Tsemay,69ecdb03-21af-46ef-a926-1d137eb5b28c,3597125599,319236.1253
648,SNNPR,South Omo,70706,Dasenech (Kuraz),07ed39d7-8526-4cc3-8ca5-64f0766e123f,2532005452,223943.0205
655,SNNPR,South Omo,70703,Gelila (Semen Ari),f7ab4ae2-a03c-4dd6-8d22-de477de0b708,253961313.2,62494.8304
610,SNNPR,South Omo,70708,Gnangatom,ba9f3e12-5230-4dad-bed7-d2f7ad456696,2613029651,305835.7241
647,SNNPR,South Omo,70704,Hamer,9064df88-8359-47ac-ab75-de05accdfd2c,6081979451,375874.9277
656,SNNPR,South Omo,70707,Male,29915deb-f93f-4979-999d-3fee28c05fc0,1515344461,174979.7994
597,SNNPR,South Omo,70701,Selamgo,dce222e8-805d-4c61-b830-7022c08b325e,4663489955,372774.6893
564,SNNPR,South Omo,70702,South Ari (Bako Gazer),b7eab23d-4d4d-4421-95fc-569106194fa9,2133048975,251858.7751
614,SNNPR,Wolayita,70608,Boloso Bombe,a3d66390-c18b-47a4-943f-23f7ffaa0b86,276710666.2,78188.09705
579,SNNPR,Wolayita,70601,Boloso sore,b0a349d3-f8a4-4047-b86e-c462f3e24dd5,297321612.5,89846.54023
582,SNNPR,Wolayita,70602,Damot Gale,2cbd0a1e-7f33-4542-89f3-b2ca326de114,271530092.2,91772.0832
617,SNNPR,Wolayita,70611,Damot Pulasa,2133b256-6a49-47d0-a0fb-da115fcf482d,154984532.9,61143.71447
613,SNNPR,Wolayita,70609,Damot Sore,016a05a7-5045-4714-bca8-26f638482655,182210462.9,83656.18603
642,SNNPR,Wolayita,70603,Damot Weydie,d05027cd-1885-4dfc-ae58-bfc7647695fb,412494260.6,100074.4687
641,SNNPR,Wolayita,70612,Diguna Fango,84ff742d-e90e-4409-8aee-cd764adf23fe,378979345.3,79969.08979
625,SNNPR,Wolayita,70604,Humbo,0e5d6370-6df8-4fa5-8151-419c147e537b,755856622,141966.1578
616,SNNPR,Wolayita,70610,Kindo Dida,0bc0c38c-13f1-4ea7-ae5f-dbc273ecae39,401616049,96671.60359
615,SNNPR,Wolayita,70606,Kindo Koysha,5731a5ca-636f-406e-b008-8bd65a43d1cb,562104568.7,110462.0991
587,SNNPR,Wolayita,70607,Ofa,45da5ee0-5c9b-4133-92c5-f90a4e599e61,384816929.6,88620.9138
584,SNNPR,Wolayita,70605,Sodo Zuria,2e77816a-17e8-4a69-8c6d-9cf570b6ef03,474228915.4,106874.6461
568,SNNPR,Yem,71201,Yem SP Woreda,cf2029de-45e7-4149-a3ba-a4d19ad92c7a,768792458,132836.4413
82,Somali,Afder,50806,Afder,41ba1b7b-6bf4-44e5-a643-ad0a9e0bba70,6345076969,389171.4195
79,Somali,Afder,50807,Bare,7a40524d-f651-452d-84b9-6485e566cb24,20628578646,713117.2018
80,Somali,Afder,50802,Chereti/Weyib,83ad3888-bc3a-473c-bfd7-a2ebce0a1b40,8032436635,360577.4082
83,Somali,Afder,50808,Dolobay,27091d97-2ba8-4405-b527-17eef3302bed,6467981134,372550.8206
73,Somali,Afder,50803,Goro Baqaqsa,0973f284-4192-4775-8785-2dc60172e44f,4230417776,287847.1278
89,Somali,Afder,50801,Guradamole,fee2cbfe-d957-496b-bc17-de9ad64775c6,4029195320,257634.3864
545,Somali,Afder,508061,Hargele,0ce1ce78-dbfc-4094-bd56-becb244ad06c,2398773117,232148.5552
74,Somali,Afder,50804,Serer/Elkere,b7a097e2-53ff-41d5-9c2c-a2f3cdd91a12,7277936177,402006.2163
90,Somali,Afder,50805,West Imi,c25dbf39-1cf1-4d59-aa4b-915f2efda45e,3612141699,301011.2467
65,Somali,Doolo,50702,Boh,6c3cd9fc-3439-430d-8fcd-23ac437846b7,11891681728,495552.813
63,Somali,Doolo,50701,Danot,1d2e5bc3-f476-40f5-a091-8fcbfe879f35,14604076967,547795.6351
58,Somali,Doolo,50703,Geladin,ae30957e-b548-4971-b4b7-a41c85b28099,4445699487,293538.5444
70,Somali,Doolo,50704,Warder,63ba3dd4-5f4c-479a-85ec-41bb72f80f03,22722294344,663143.8643
59,Somali,Fafan,50201,Babile,3bdf9e0e-7fb0-43c8-a059-eaeafcc8e250,427614507.8,83887.38444
56,Somali,Fafan,50202,Gursum,a84a6236-b1b6-4da4-85ef-d16e43c308bf,343072874.4,85108.66698
54,Somali,Fafan,50207,Hareshen,c0cdc1e8-7f6c-4f77-bda3-5558f40c510c,1349588791,165798.0475
51,Somali,Fafan,50204,Jijiga,2e984907-54ef-498e-a158-70642326e00a,2091051003,222367.8649
53,Somali,Fafan,50206,Kebribeyah,b0064156-5b0f-41e8-bdf1-b07f94351f6d,4735371461,327840.3024
48,Somali,Fafan,50205,Teferi Ber,ed0a2480-a30a-4f14-8ed0-2c091a2acb26,3534588789,304395.0681
97,Somali,Jarar,50303,Aware,d9324834-a43c-4634-b05b-9de1d95eb937,3674491413,302184.2177
60,Somali,Jarar,50302,Degehabur,fbc84976-0748-4ad6-ae39-1b8a2771684a,14934868676,631464.3427
62,Somali,Jarar,50301,Degehamedo,468f7b11-94f3-4183-ac35-1fa666ff6cae,4687441119,320971.0305
96,Somali,Jarar,50305,Gunagado,3cd36aa3-352e-4a38-ba88-d86d78469350,2230919026,208154.7656
61,Somali,Jarar,50304,Misrak Gashamo,cc9bc58e-750c-4cf0-966d-9db3386c9c4c,15102561671,540678.4357
75,Somali,Korahe,50504,Debeweyin,a9fa93ee-abad-41b0-8282-912263a50ba4,4854211309,330780.7459
71,Somali,Korahe,50502,Kebridehar,fd73be5a-089a-41e1-bc7f-5b2119795336,13791448025,508030.4723
69,Somali,Korahe,50501,Shekosh,d0560265-7b73-4afd-8b54-61a154640948,4845178061,293017.0854
72,Somali,Korahe,50503,Shilabo,3d48c282-804b-4ac9-a624-331652f10dee,9381757596,450450.3082
85,Somali,Liben,50902,Dolo Odo,9dce44c0-43cd-49e5-b8c9-890452b85760,9642455242,421566.4766
93,Somali,Liben,50901,Filtu,135e4391-9e0a-4ef6-8d48-fa83103ac3e2,10612894048,455058.4214
92,Somali,Liben,50904,Hudet,e51cc076-6f02-4c94-bf8a-d2983fc310e5,4072202021,270432.8029
84,Somali,Liben,50903,Moyale,90d47241-8db3-4609-aede-fcaa62ff6d79,12353964921,550727.2357
57,Somali,Nogob,50406,Dihun,569173bc-cb59-468c-9125-f76948a3e9c8,1965030002,209841.3922
64,Somali,Nogob,50402,Fik,310a1bd0-ffa2-4007-a34e-5f53c77c8417,3900029023,267578.8083
68,Somali,Nogob,50403,Gerbo,a9e08118-fbfb-480d-8a0f-42fedbbf0883,1012026153,158572.9408
66,Somali,Nogob,50404,Hamero,ba81ea1a-d390-4d7e-ae59-0d187fd5cbc5,3086294001,241625.35
86,Somali,Nogob,50407,Lagahida,529e9239-69cf-4c16-82f6-77e09b9d6932,711275181.5,138137.7716
87,Somali,Nogob,50408,Meyumuluka,b09af2d7-d503-4fae-9a6b-0b357f06d302,1241305689,161337.6248
67,Somali,Nogob,50405,Segeg,8edb4df9-d89c-4f04-a75d-1b4689e6c927,1747184460,191037.3302
88,Somali,Nogob,50401,Selahad,41caec68-017f-4b8f-9851-4ac4d51459c0,882063102.2,149545.2417
91,Somali,Shabelle,50602,Adadle,a6e5d367-f5d5-404d-a72f-3ada53d7fbd9,3238273138,259758.1796
95,Somali,Shabelle,50603,Denan,228fd51d-7571-4454-b141-c6071d552dc6,6002278287,369506.7654
94,Somali,Shabelle,50601,East Imi,1fac0d8b-e457-4945-9e8c-baed5d87af72,9735249774,403727.1069
81,Somali,Shabelle,50607,Ferfer,9cb91070-bb0e-4a8a-8d95-b5d9deb74550,3797494690,274596.9326
76,Somali,Shabelle,50604,Gode,d544f363-8dee-4691-9b09-7a876667ee79,4049003657,276335.7279
77,Somali,Shabelle,50605,Kelafo,7abf74a0-c906-47fb-a4cc-4839916a4983,2907351333,252162.6658
78,Somali,Shabelle,50606,Mustahil,fe684656-0a97-4787-b8cc-6ca34edbae7f,4053487511,286088.4431
45,Somali,Siti,50106,Afdem,60886c56-1b5c-43ae-86c2-3828a977f48c,4559710033,417383.8421
43,Somali,Siti,50101,Ayisha,81304d1a-7f3c-4caa-8be5-29e1028b48ca,8030525136,476953.6595
49,Somali,Siti,50102,Dembel,2b093538-a7e6-4f13-b9a8-968ee2687f06,2548323822,208807.346
44,Somali,Siti,50104,Erer,01891322-6cad-42f6-82cf-9687438d2cd9,4235354883,457974.4395
50,Somali,Siti,50107,Miesso,c7e1be91-98d8-4a40-8aeb-7cbb64cd9e5b,3205226537,259206.9946
46,Somali,Siti,50103,Shinile,2dc0f60b-60d4-4144-ad11-188914c744a2,8988882593,412212.2455
9,Tigray,Central,10204,Adwa,5e61e20a-cc3f-4f68-acda-5ce73ee77566,712649728.8,154334.8329
10,Tigray,Central,10202,Ahferom,f70cb5cf-b81c-4c1a-a569-4516b7309261,1393936681,241544.1366
15,Tigray,Central,10209,Degua Temben,2bd02927-188e-45ad-9b6f-6a0d769851d8,1101693896,200207.4541
24,Tigray,Central,10208,Kola Temben,61c078cf-ec01-4eae-8542-242ee34ca875,1469376615,249445.5364
26,Tigray,Central,10205,Laelay Maychew,f9c52730-86af-4c0d-a466-066db68d029a,595574311.5,171511.5115
28,Tigray,Central,10201,Mereb Leke,e5fde189-1d69-41d2-a6e2-d7a4825dd969,1339364597,266354.3754
29,Tigray,Central,10207,Naeder Adet,b8feeca3-84f2-4851-9a49-1570905c0d72,1001132785,193289.0926
35,Tigray,Central,10206,Tahtay Maychew,9afa9ef2-3159-4eb1-85c7-19522020e790,609710752.7,211319.3729
36,Tigray,Central,10210,Tanqua Abergele,b698b975-3f83-46ac-9907-23ea3bb0ed3d,1541367128,255251.1211
40,Tigray,Central,10203,Werei Leke,4a4cf0a7-9307-4056-9243-a28aa4dcdda4,1345389415,246033.9424
14,Tigray,"Eastern
",10307,Atsbi Wenberta,2556504b-3ab9-4442-a19c-ddbe43200e51,1216352969,189271.7293
17,Tigray,"Eastern
",10302,Erob,1d210d01-2777-4bdf-b72f-24067e096b44,998669054.4,189522.0195
18,Tigray,"Eastern
",10304,Ganta Afeshum,8af467f3-1dd6-4f3a-844a-6526a587979a,588953566.3,179223.4742
19,Tigray,"Eastern
",10301,Gulomekeda,35b3f237-eb2c-42d5-a92a-4a10dfd855b5,634536341.6,179798.4256
20,Tigray,"Eastern
",10305,Hawzen,6ddd948e-36d0-4a67-9ecc-dff364fa7dd0,909231686.4,198419.3414
23,Tigray,"Eastern
",10306,Kelete Awelallo,4e24b51c-ebe8-4e11-ae34-dd11d92e9b48,1081407510,207833.5639
31,Tigray,"Eastern
",10303,Saesie Tsaedaemba,fd2dd65c-6ff5-4cc9-84bc-fa11d5da8196,1241186410,292816.4418
13,Tigray,North Western,10105,Asgede Tsimbila,76532c8f-cbe0-45a0-afb1-c0158c0287b9,2564325162,302224.2921
25,Tigray,North Western,10102,Laelay Adiyabo,ce3eaed8-dd06-4cf9-9070-caa26dc23859,1900137316,301891.1914
27,Tigray,North Western,10103,Medebay Zana,a0221d0a-9ebc-42d7-be4f-2f400f91dd87,1128943214,279174.6343
33,Tigray,North Western,10101,Tahtay Adiyabo,70c69cb0-c428-43fc-af45-0768c61d695c,4189187162,369277.8876
34,Tigray,North Western,10104,Tahtay Koraro,d9ffbf29-e18b-4ed0-84d1-da9687065700,716471062.4,191546.6901
38,Tigray,North Western,10106,Tselemti,15db1223-bd7a-49f0-a016-66772e918b57,2938804244,415389.2368
11,Tigray,Southern,10404,Alaje,9d6695cc-4fab-4fed-9460-dea619c137e2,819661518,162201.2784
12,Tigray,Southern,10407,Alamata,9bec8afc-fb49-4652-a50c-fdc13d552329,765786757.3,207907.0022
41,Tigray,Southern,10405,Endamehoni,05066f80-8abb-4974-b4df-cb160632a241,671970282.2,137708.6508
16,Tigray,Southern,10402,Enderta,79111570-1e83-4bee-a57c-aedbbd0f0d48,1565244564,270310.8196
21,Tigray,Southern,10403,Hintalo Wejirat,68231e7c-ac34-4f21-a8b0-d83ed3609266,2052241159,291872.1401
30,Tigray,Southern,10408,Ofla,4de029ca-2919-4b45-937e-b6c00c7a2e65,1163828754,175844.3795
42,Tigray,Southern,10406,Raya Azebo,67c3e2d4-7f4e-43d5-825a-44cff9bcafe9,1885450550,285669.2016
32,Tigray,Southern,10401,Saharti Samre,e8f1bcd9-e5fc-4dca-9c77-cfdfb6a47572,1824655467,269752.6465
22,Tigray,Western,10501,Kafta Humera,49744313-dc55-4fd0-b63d-ec24abcd92c7,6583450821,461541.9008
